genes	enzymes	shortNames	MWs	actions	k_scores	EV_type	OE	minUsage	maxUsage	pUsage	unique	conectivity	groups	priority
PAL	P11544	PAL	76.88	2	1000	tightly_const	2	2.99386631801396e-06	2.99386631801995e-06	2.99386631801396e-06	1	3	0	1
YNL316C	P32452	PHA2	38.22484	2	26.4524056242847	tightly_const	2	4.08436277002502e-08	4.08436586499752e-08	4.08436277002502e-08	1	5	0	1
YPR060C	P32178	ARO7	29.7468	2	15.142099545292	tightly_const	2	2.22739699973915e-07	2.22740589053672e-07	2.22739699973915e-07	1	2	0	1
YDR127W	P08566	ARO1	174.75305	2	13.5466458340758	tightly_const	2	5.11737178303427e-06	5.11739210387998e-06	5.11737178303427e-06	1	14	0	1
YGL148W	P28777	ARO2	40.83793	2	13.5466458340758	tightly_const	2	9.29038839580032e-05	9.29042528750088e-05	9.29038839580032e-05	1	3	0	1
YOR095C	Q12189	RKI1	28.25777	1	4.60572151195249	essential	2	6.20352963356597e-06	0.00287265757304665	6.20380250427589e-06	1	2	0	1
YNL241C	P11412	ZWF1	57.5209	2	4.42839178934902	tightly_const	2	1.42681665432788e-07	1.42715625021572e-07	1.42694084316913e-07	1	5	0	1
YJL121C	P46969	RPE1	25.96689	1	4.13074023136595	essential	2	2.70588665850832e-07	0.00311961400493243	2.7063482542985e-07	1	2	0	1
YDR516C	Q04409	EMI2	55.92028	2	1.00025156862501	essential	2	7.37791749384535e-08	1.86179439943083e-07	1.86087462241879e-07	1	4	0	1
YBR249C	P32449	ARO4	39.74874	2	13.5466458340758	opt_isoenz_tight	2	0	6.62514387595771e-07	6.62511756792391e-07	0	12	1	2
YHR163W	P38858	SOL3	27.78417	2	4.42839178934902	opt_isoenz_tight	2	0	9.03105580955643e-06	9.02969190173802e-06	0	5	2	2
YHR183W	P38720	GND1	53.54274	2	4.42839178934902	opt_isoenz_tight	2	0	2.48105807361275e-06	2.48068337384736e-06	0	6	3	2
YBL039C	P28274	URA7	64.70953	0	0.28945547117928	subOpt_isoenz	0	0	4.15289346528973e-08	0	0	12	5	2
YER070W	P21524	RNR1	99.56021	0	0.281559049384686	subOpt_isoenz	0	0	4.87266756816073e-07	0	0	24	6	2
YIL066C	P21672	RNR3	97.51369	0	0.281559049384686	subOpt_isoenz	0	0	4.87266756817615e-07	0	0	24	6	2
YJL026W	P09938	RNR2	46.14681	0	0.281559049384686	subOpt_isoenz	0	0	4.87266756814943e-07	0	0	24	6	2
YBR218C	P32327	PYC2	130.16549	0	0.251714096695052	subOpt_isoenz	0	0	4.75073886928487e-07	0	0	8	8	2
YNR019W	P53629	ARE2	74.022	0	0.207585615298336	subOpt_isoenz	0	0	0.00109426493158592	0	1	84	0	2
YOR245C	Q08650	DGA1	47.71075	0	0.164378422947503	subOpt_isoenz	0	0	1.01734623708509e-07	0	1	122	0	2
YKL029C	P36013	MAE1	74.37529	0	0	subOpt_isoenz	0	0	1.06954006214693e-10	0	1	7	0	2
YJR069C	P47119	HAM1	22.09268	1	1000	opt_isoenz	2	0	0.00366635483795597	7.75270606529834e-12	1	16	0	3
YGR254W	P00924	ENO1	46.81564	1	1.25516069459339	opt_isoenz	2	0	0.00173132031898009	1.13474884982897e-06	0	5	4	3
YOR283W	Q12040	YOR283W	26.17622	1	1.25516069459339	opt_isoenz	2	0	0.00309471494066333	3.133161341574e-07	1	4	0	3
YOR222W		ODC2	NaN	0	0.258481359890108		0	NaN	NaN	NaN	0	6	7	3
YPL134C		ODC1	NaN	0	0.258481359890108		0	NaN	NaN	NaN	0	6	7	3
